Genus,Family,Order,HybProp,Hyb_Ratio,perc_per,perc_wood,perc_ag,floral_symm,mating_system,repro_syndrome,pollination_syndrome,RedList,tavg,C_value,CV_C_value
Ruellia,Acanthaceae,Lamiales,0.0,0.0,1.0,0.0,0.000857143,0.0,0.9841325564285818,0.7694294731480881,1.0,0.8,0.6304592000547441,3.61002258814534,
Rulingia,Malvaceae,Malvales,0.0,0.0,1.0,1.0,0.006153846,0.0,1.0,1.0,0.9333333333,3.56964285725,0.34850000000000003,1.2520882353333334,
Rumex,Polygonaceae,Caryophyllales,0.593395253,0.450980392,0.846491228,0.019607843,0.002727273,0.0,1.0,0.891304348,0.392857143,2.0,0.8,2.809285714,54.30804791
Rupertia,Fabaceae,Fabales,0.0,0.0,1.0,0.0,0.096494845,0.7719298245789473,1.0,0.9291558728928572,1.0,2.075313283157895,0.5700679541176471,1.6492406904042554,
Ruppia,Ruppiaceae,Alismatales,0.0,0.0,0.8,0.0,0.0,0.28760069469672456,1.0,0.5,0.25,2.3942552466726874,0.6304592000547441,2.33,
Ruscus,Asparagaceae,Asparagales,10.0,0.2,1.0,0.4,0.0,0.0,1.0,0.496428571375,1.0,2.9,0.956,8.944,8.947780981
Ruta,Rutaceae,Sapindales,0.0,0.0,1.0,0.0,0.001652893,0.0,1.0,1.0,1.0,3.2681818182,0.6304592000547441,0.546,47.72927976
Rutidosis,Asteraceae,Asterales,0.0,0.0,1.0,0.0,0.00210989,0.015625,0.9667911996712328,0.761325295527027,1.0,2.58694816475,0.6654010416875,3.3862005286025645,
Sabatia,Gentianaceae,Gentianales,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8296703297142857,1.0,2.9545454545,0.723,4.839333333333333,
Saccharum,Poaceae,Poales,0.0,0.0,1.0,0.0,0.074314214,1.0,0.9609953703833334,0.7215099227419354,0.0,1.7807017544210528,0.49689285714285714,4.259444444,21.72545252
Sadleria,Blechnaceae,Monilophyta,33.33333333,0.833333333,1.0,0.0,0.0,0.28760069469672456,1.0,1.0,0.8173756359705927,2.25,0.6304592000547441,3.61002258814534,
Sagina,Caryophyllaceae,Caryophyllales,0.269905533,0.051282051,0.684210526,0.0,0.001818182,0.0,1.0,0.875,1.0,3.240740740777778,0.5151666666666667,1.21415601275,
Sagittaria,Alismataceae,Alismatales,0.0,0.0,0.867647059,0.0,0.0,0.0,1.0,0.5,1.0,2.0,0.74,16.21,27.06285971
Salicornia,Amaranthaceae,Caryophyllales,0.790513834,0.086956522,0.173913043,0.105263158,0.041463415,0.0,1.0,1.0,0.1875,2.4484126984285717,0.199,1.38,
Salix,Salicaceae,Malpighiales,0.594652598,0.627358491,1.0,0.833333333,0.0,0.28760069469672456,1.0,0.75,0.93,2.2,0.6304592000547441,0.625,30.31144998
Salsola,Amaranthaceae,Caryophyllales,0.317460317,0.055555556,0.333333333,0.333333333,0.041463415,0.0,1.0,1.0,0.5,2.4484126984285717,0.199,0.96,51.55986946
Salvia,Lamiaceae,Lamiales,0.101577118,0.043678161,0.818181818,0.229885057,0.004320557,1.0,1.0,1.0,1.0,2.208333333,0.645,0.708333333,37.1108878
Salvinia,Salviniaceae,Monilophyta,0.0,0.0,0.0,0.0,0.0,0.28760069469672456,1.0,0.5,0.8173756359705927,2.3942552466726874,0.6304592000547441,0.77,
Sambucus,Adoxaceae,Dipsacales,0.0,0.0,1.0,0.85,0.0,0.0,1.0,0.833333333,1.0,2.0,0.6304592000547441,9.5425,14.00102989
Samolus,Primulaceae,Ericales,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5,1.0,3.0902930403333335,0.741,2.521965909125,
Sanguisorba,Rosaceae,Rosales,0.0,0.0,0.894736842,0.0,0.001060071,0.0,1.0,0.75,0.333333333,2.1739697801,0.914,0.55,
Sanicula,Apiaceae,Apiales,0.0,0.0,0.659090909,0.0,0.003968254,0.0,1.0,0.5,1.0,3.3888888888333333,0.925,2.5124782609130434,
Santalum,Santalaceae,Santalales,0.0,0.0,1.0,1.0,0.002139037,0.0,1.0,0.8928571430000001,1.0,3.0,0.6304592000547441,0.29,
Santolina,Asteraceae,Asterales,0.0,0.0,1.0,1.0,0.00210989,0.015625,0.9667911996712328,0.761325295527027,1.0,2.58694816475,0.6654010416875,3.3862005286025645,
Sapindus,Sapindaceae,Sapindales,0.0,0.0,1.0,1.0,0.001265823,0.0,1.0,0.9583333334999999,1.0,2.0,0.945,0.54,2.618914004
Saponaria,Caryophyllaceae,Caryophyllales,0.0,0.0,0.727272727,0.0,0.001818182,0.0,1.0,0.5,1.0,4.0,0.5151666666666667,2.06,14.4167402
Sarcobatus,Sarcobataceae,Caryophyllales,0.0,0.0,1.0,1.0,0.0,0.28760069469672456,0.9841325564285818,0.7694294731480881,0.8173756359705927,2.3942552466726874,0.6304592000547441,3.61002258814534,
Sarcocapnos,Papaveraceae,Ranunculales,0.0,0.0,1.0,0.0,0.0,0.5,1.0,0.9583333333333334,1.0,2.3942552466726874,0.23,1.1532142857142857,
Sarcochilus,Orchidaceae,Asparagales,0.0,0.0,1.0,0.0,0.0,1.0,0.967948717923077,0.7159863945,1.0,2.9197885448571426,0.6304592000547441,10.827903073333333,
Sarcocornia,Amaranthaceae,Caryophyllales,0.0,0.0,1.0,0.0,0.041463415,0.0,1.0,0.9744318181818182,0.0,2.4484126984285717,0.199,2.96,
Sarcostemma,Apocynaceae,Gentianales,0.0,0.0,1.0,1.0,0.000658617,0.0,1.0,0.4166666666666667,1.0,0.0,0.981,0.6835416667499999,
Sarracenia,Sarraceniaceae,Ericales,0.0,0.0,1.0,0.0,0.0,0.28760069469672456,1.0,1.0,1.0,1.083333333,0.6304592000547441,4.35,
Sasa,Poaceae,Poales,0.0,0.0,1.0,1.0,0.074314214,1.0,0.9609953703833334,0.0,0.0,1.7807017544210528,0.49689285714285714,3.58,
Satureja,Lamiaceae,Lamiales,0.0,0.0,0.933333333,0.3,0.004320557,0.9583333333749999,1.0,1.0,1.0,1.5795454545454546,0.664,1.68,28.35202215
Saussurea,Asteraceae,Asterales,8.333333333,0.333333333,1.0,0.0,0.00210989,0.015625,1.0,0.5,1.0,2.58694816475,0.6654010416875,3.3862005286025645,
Saxifraga,Saxifragaceae,Saxifragales,0.086902545,0.077777778,0.959253152,0.005405405,0.0,0.28760069469672456,1.0,0.666666667,1.0,2.3942552466726874,0.6304592000547441,1.406666667,0
Scabiosa,Caprifoliaceae,Dipsacales,0.163265306,0.04,0.722222222,0.0,0.0,0.28760069469672456,1.0,1.0,0.833333333,2.25,0.6304592000547441,1.290833333,33.52507292
Scaevola,Goodeniaceae,Asterales,0.833333333,0.0625,1.0,0.75,0.0,0.28760069469672456,0.9841325564285818,0.7694294731480881,1.0,1.8,0.6304592000547441,0.52,
Scandix,Apiaceae,Apiales,0.0,0.0,0.7088810259076923,0.0,0.003968254,0.0,1.0,1.0,1.0,3.3888888888333333,0.925,2.5124782609130434,
Schiedea,Caryophyllaceae,Caryophyllales,0.432900433,0.045454545,1.0,0.340909091,0.001818182,0.0,1.0,0.9091866028421052,0.95541666665,4.0,0.5275,1.116956522,25.08909053
Schinus,Anacardiaceae,Sapindales,0.0,0.0,1.0,1.0,0.002030457,0.0,1.0,0.5,1.0,2.0,0.6304592000547441,0.616666667,
Schismus,Poaceae,Poales,0.0,0.0,0.0,0.0,0.074314214,1.0,0.9609953703833334,0.7215099227419354,0.0,1.7807017544210528,0.49689285714285714,4.6528267402125,
Schivereckia,Brassicaceae,Brassicales,0.0,0.0,1.0,0.0,0.00485306,0.0,0.998958333325,0.90956349205,0.9974160206744186,2.9222222222222225,0.4929733334,0.52,
Schizaea,Schizaeaceae,Monilophyta,0.0,0.0,1.0,0.0,0.0,0.28760069469672456,0.9841325564285818,0.7694294731480881,0.8173756359705927,2.3942552466726874,0.6304592000547441,3.61002258814534,
Schoenocrambe,Brassicaceae,Brassicales,0.0,0.0,1.0,0.0,0.00485306,0.0,0.998958333325,0.90956349205,0.9974160206744186,2.9222222222222225,0.4929733334,0.8330963370185186,
Schoenoplectus,Cyperaceae,Poales,3.03030303,0.166666667,0.791666667,0.0,0.00045977,0.7142857142857143,1.0,0.5,0.071428571,2.2,0.0945,0.45,15.71348403
Schoenus,Cyperaceae,Poales,0.333333333,0.04,0.86,0.0,0.00045977,0.7142857142857143,1.0,0.5,0.0,2.2,0.0945,0.9907597402857142,
Schrankia,Fabaceae,Fabales,0.0,0.0,1.0,0.0,0.096494845,0.7719298245789473,1.0,0.9291558728928572,1.0,2.075313283157895,0.5700679541176471,1.6492406904042554,
Scilla,Asparagaceae,Asparagales,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.571428571,1.0,4.0,0.956,15.55825397,79.47999087
Scirpus,Cyperaceae,Poales,0.158702169,0.08411215,0.842105263,0.0,0.00045977,0.7142857142857143,1.0,0.5,0.0,0.0,0.0945,0.45,
Scleranthus,Caryophyllaceae,Caryophyllales,0.0,0.0,0.535714286,0.0,0.001818182,0.0,1.0,1.0,1.0,3.240740740777778,0.5151666666666667,1.21415601275,
Scleria,Cyperaceae,Poales,0.0,0.0,0.75,0.0,0.00045977,1.0,1.0,0.5235119047857143,0.0,3.0,0.0945,0.9907597402857142,
Sclerocactus,Cactaceae,Caryophyllales,0.0,0.0,1.0,1.0,0.0,0.0,0.9841325564285818,0.7694294731480881,1.0,2.8875,0.6304592000547441,2.428039215666667,
Sclerolaena,Amaranthaceae,Caryophyllales,2.380952381,0.166666667,1.0,0.333333333,0.041463415,0.0,1.0,0.9744318181818182,0.0,2.4484126984285717,0.199,1.24,
Sclerostegia,Amaranthaceae,Caryophyllales,0.0,0.0,1.0,1.0,0.041463415,0.0,1.0,0.9744318181818182,0.35317136391304343,2.4484126984285717,0.199,1.3453542688666666,
Scolymus,Asteraceae,Asterales,0.0,0.0,0.5,0.0,0.00210989,0.015625,0.9667911996712328,0.761325295527027,1.0,2.58694816475,0.6654010416875,3.3862005286025645,
Scorpiurus,Fabaceae,Fabales,0.0,0.0,0.0,0.0,0.096494845,0.7719298245789473,1.0,0.9291558728928572,1.0,2.075313283157895,0.5700679541176471,0.4,
Scorzonera,Asteraceae,Asterales,0.264550265,0.035714286,0.94265233,0.0,0.00210989,0.015625,1.0,0.875,1.0,2.58694816475,0.6654010416875,3.895,52.46568928
Scrophularia,Scrophulariaceae,Lamiales,0.0,0.0,0.885416667,0.0625,0.001764706,0.0,1.0,0.666666667,1.0,2.3,0.8200000000000001,0.871666667,21.66306646
Scutellaria,Lamiaceae,Lamiales,0.354609929,0.083333333,0.989583333,0.014285714,0.004320557,0.9583333333749999,1.0,0.5,1.0,2.0,0.664,0.4,
Sebaea,Gentianaceae,Gentianales,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8296703297142857,1.0,2.9545454545,0.723,4.839333333333333,
Secale,Poaceae,Poales,0.0,0.0,0.333333333,0.0,0.074314214,1.0,0.9609953703833334,0.7215099227419354,0.03468030404761905,1.7807017544210528,0.92,8.391538462,3.196229888
Sedum,Crassulaceae,Saxifragales,0.0,0.0,0.825,0.033333333,0.0,0.0,1.0,0.69047619,1.0,0.5,0.728,1.413181818,135.5738612
Selaginella,Selaginellaceae,Lycophyta,0.0,0.0,0.961538462,0.0,0.0,0.28760069469672456,1.0,0.75,1.0,1.25,0.6304592000547441,0.152941176,46.52281404
Selinum,Apiaceae,Apiales,0.0,0.0,1.0,0.0,0.003968254,0.0,1.0,1.0,1.0,3.3888888888333333,0.925,4.24,5.336654952
Sempervivum,Crassulaceae,Saxifragales,1.0,0.12,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.728,1.0118383836666667,
Senecio,Asteraceae,Asterales,0.087336245,0.1,0.764864865,0.068669528,0.00210989,0.0,1.0,0.75,0.985714286,2.166666667,0.5185,4.918229167,71.45039678
Senna,Fabaceae,Fabales,0.0,0.0,0.933333333,0.722222222,0.096494845,1.0,1.0,0.9291558728928572,1.0,1.5,0.689,0.894,41.20422374
Serapias,Orchidaceae,Asparagales,0.0,0.0,1.0,0.0,0.0,1.0,0.967948717923077,1.0,1.0,2.9197885448571426,0.6304592000547441,10.827903073333333,
Serratula,Asteraceae,Asterales,0.0,0.0,1.0,0.0,0.00210989,0.015625,1.0,0.5,1.0,2.58694816475,0.6654010416875,3.3862005286025645,
Sesamoides,Resedaceae,Brassicales,0.0,0.0,1.0,0.0,0.026666667,0.28760069469672456,1.0,1.0,1.0,0.0,0.6304592000547441,0.43,
Sesbania,Fabaceae,Fabales,0.0,0.0,1.0,1.0,0.096494845,1.0,1.0,0.9291558728928572,1.0,2.075313283157895,0.681,1.315,0
Seseli,Apiaceae,Apiales,0.0,0.0,0.852941176,0.0,0.003968254,0.0,1.0,1.0,1.0,3.3888888888333333,0.925,1.88,1.504482513
Sesleria,Poaceae,Poales,1.6,0.2,1.0,0.0,0.074314214,1.0,1.0,0.5,0.0,1.7807017544210528,0.49689285714285714,6.006923077,33.31003306
Setaria,Poaceae,Poales,0.128205128,0.025,0.225,0.0,0.074314214,1.0,1.0,1.0,0.0,0.0,0.49689285714285714,1.388,43.61571032
Shepherdia,Elaeagnaceae,Rosales,0.0,0.0,1.0,1.0,0.0,0.28760069469672456,1.0,0.5,0.666666667,2.0,0.6304592000547441,0.58,
Sibara,Brassicaceae,Brassicales,0.0,0.0,0.0,0.0,0.00485306,0.0,0.998958333325,0.90956349205,0.9974160206744186,2.9222222222222225,0.4929733334,0.8330963370185186,
Sibbaldia,Rosaceae,Rosales,0.0,0.0,1.0,1.0,0.001060071,0.0,1.0,0.5,1.0,2.1739697801,0.8256875,0.7405270453157895,
Sibthorpia,Plantaginaceae,Lamiales,0.0,0.0,1.0,0.0,0.005925926,1.0,1.0,0.5,0.834375,1.5,0.6612222223333334,1.208066109923077,
Sicyos,Cucurbitaceae,Cucurbitales,1.098901099,0.071428571,0.285714286,0.071428571,0.024852071,0.0,0.75,1.0,1.0,2.0,0.498,1.0245289855,
Sida,Malvaceae,Malvales,0.0,0.0,0.861111111,0.25,0.006153846,0.0,1.0,1.0,1.0,3.56964285725,0.34850000000000003,0.98,
Sidalcea,Malvaceae,Malvales,0.0,0.0,0.82,0.02,0.006153846,0.0,1.0,1.0,0.9333333333,3.56964285725,0.34850000000000003,1.2520882353333334,
Sidastrum,Malvaceae,Malvales,0.0,0.0,1.0,0.5,0.006153846,0.0,1.0,1.0,0.9333333333,3.56964285725,0.34850000000000003,1.2520882353333334,
Sideritis,Lamiaceae,Lamiales,0.0,0.0,0.857142857,0.107142857,0.004320557,0.9583333333749999,1.0,0.7129528985652174,1.0,1.5795454545454546,0.664,1.878571429,5.970752188
Sigesbeckia,Asteraceae,Asterales,0.0,0.0,0.0,0.0,0.00210989,0.015625,1.0,1.0,1.0,2.58694816475,0.6654010416875,3.3862005286025645,
Silene,Caryophyllaceae,Caryophyllales,0.007905138,0.010869565,0.612403101,0.007246377,0.001818182,0.0,1.0,0.92,0.983333333,3.166666667,0.8765,2.411428571,28.51414179
Silphium,Asteraceae,Asterales,0.0,0.0,1.0,0.0,0.00210989,0.015625,0.9667911996712328,0.761325295527027,0.9507266543025209,2.58694816475,0.6654010416875,3.3862005286025645,
Silybum,Asteraceae,Asterales,0.0,0.0,0.0,0.0,0.00210989,0.015625,1.0,1.0,1.0,2.58694816475,0.02,3.3862005286025645,
Sinapis,Brassicaceae,Brassicales,0.0,0.0,0.083333333,0.0,0.00485306,0.0,1.0,1.0,1.0,2.9222222222222225,0.4929733334,0.526,0.694198425
Sisymbrella,Brassicaceae,Brassicales,0.0,0.0,0.5,0.0,0.00485306,0.0,0.998958333325,0.90956349205,0.9974160206744186,2.9222222222222225,0.4929733334,0.36,
Sisymbrium,Brassicaceae,Brassicales,0.0,0.0,0.114583333,0.0,0.00485306,0.0,1.0,0.944444444,1.0,2.9222222222222225,0.4929733334,0.377142857,46.40061327
Sisyrinchium,Iridaceae,Asparagales,0.0,0.0,0.955882353,0.0,0.0,0.4307692308,1.0,0.5,1.0,2.0,0.826,1.931428571,50.01870713
Sitanion,Poaceae,Poales,200.0,1.0,1.0,0.0,0.074314214,1.0,0.9609953703833334,0.7215099227419354,0.03468030404761905,1.7807017544210528,0.49689285714285714,4.6528267402125,
Sium,Apiaceae,Apiales,0.0,0.0,1.0,0.0,0.003968254,0.0,1.0,0.5,1.0,2.5,0.925,2.5124782609130434,
Smilacina,Asparagaceae,Asparagales,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.496428571375,1.0,2.9,0.956,9.27415334995238,
Smilax,Smilacaceae,Liliales,0.0,0.0,1.0,0.4,0.0,0.0,0.9841325564285818,0.7694294731480881,0.525,2.3942552466726874,0.6304592000547441,4.16,42.15204378
Smyrnium,Apiaceae,Apiales,0.0,0.0,0.0,0.0,0.003968254,0.0,1.0,1.0,1.0,3.3888888888333333,0.925,2.82,
Solanum,Solanaceae,Solanales,0.055096419,0.033057851,0.681818182,0.3,0.089837398,0.021276596,1.0,0.875,1.0,1.833333333,0.47875,1.522166667,65.71144406
Soldanella,Primulaceae,Ericales,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5,1.0,3.0902930403333335,0.741,3.88,83.83224725
Solenanthus,Boraginaceae,Boraginales,0.0,0.0,0.5,0.0,0.001824818,0.0,1.0,0.8851851851666667,0.9736842105263158,4.0,0.7039500000000001,1.4171923077000002,
Solenogyne,Asteraceae,Asterales,0.0,0.0,1.0,0.0,0.00210989,0.015625,0.9667911996712328,0.761325295527027,0.9507266543025209,2.58694816475,0.6654010416875,3.3862005286025645,
Solidago,Asteraceae,Asterales,0.124223602,0.042857143,1.0,0.0,0.00210989,0.015625,1.0,0.5,1.0,2.58694816475,0.935,1.29,25.48578562
Soliva,Asteraceae,Asterales,0.0,0.0,0.0,0.0,0.00210989,0.015625,0.9667911996712328,0.761325295527027,0.9507266543025209,2.58694816475,0.6654010416875,3.3862005286025645,
Sonchus,Asteraceae,Asterales,0.738916256,0.103448276,0.403497409,0.0,0.00210989,0.0,1.0,0.75,1.0,2.58694816475,0.6654010416875,1.444166667,16.25113995
Sophora,Fabaceae,Fabales,0.0,0.0,1.0,0.6,0.096494845,0.7719298245789473,1.0,0.9291558728928572,1.0,3.0,0.5700679541176471,2.04,
Sorbaria,Rosaceae,Rosales,0.0,0.0,1.0,1.0,0.001060071,0.0,1.0,1.0,1.0,2.1739697801,0.8256875,0.7405270453157895,
Sorbus,Rosaceae,Rosales,0.721954832,0.263513514,1.0,1.0,0.001060071,0.0,0.608695652,0.961538462,1.0,2.270833333,0.8256875,0.912,30.78670196
Sorghum,Poaceae,Poales,0.0,0.0,0.533333333,0.0,0.074314214,1.0,1.0,0.5,0.5,1.7807017544210528,0.369666667,2.196086957,45.42435781
Sparaxis,Iridaceae,Asparagales,0.0,0.0,1.0,0.0,0.0,0.25,1.0,0.53365384625,1.0,2.0,0.826,3.1250607262499996,
Sparganium,Typhaceae,Poales,2.53968254,0.444444444,1.0,0.0,0.0,0.0,1.0,0.5,0.0,2.3942552466726874,0.6304592000547441,0.565,0
Spartina,Poaceae,Poales,1.086956522,0.125,1.0,0.0,0.074314214,1.0,1.0,0.125,0.0,1.7807017544210528,0.782,5.45,
Spergula,Caryophyllaceae,Caryophyllales,0.0,0.0,0.125,0.0,0.001818182,0.0,1.0,1.0,1.0,3.240740740777778,0.5151666666666667,1.05,
Spergularia,Caryophyllaceae,Caryophyllales,0.088652482,0.020833333,0.364661654,0.0,0.001818182,0.0,1.0,1.0,1.0,3.240740740777778,0.0675,1.21415601275,
Spermacoce,Rubiaceae,Gentianales,0.0,0.0,0.25,0.0,0.0006,0.0,1.0,0.7422839506666667,1.0,2.0387159138333333,0.7185,1.3786363636666668,
Spermolepis,Apiaceae,Apiales,0.0,0.0,0.0,0.0,0.003968254,0.0,1.0,0.8953401360571428,0.9996012759210526,3.3888888888333333,0.925,2.5124782609130434,
Sphaeralcea,Malvaceae,Malvales,0.333333333,0.04,0.961538462,0.0,0.006153846,0.0,1.0,1.0,0.9333333333,3.56964285725,0.34850000000000003,1.2520882353333334,
Sphaerolobium,Fabaceae,Fabales,0.0,0.0,1.0,1.0,0.096494845,0.7719298245789473,1.0,0.9291558728928572,1.0,2.075313283157895,0.5700679541176471,1.6492406904042554,
Sphaeromeria,Asteraceae,Asterales,0.0,0.0,1.0,0.625,0.00210989,0.015625,0.9667911996712328,0.761325295527027,0.9507266543025209,2.58694816475,0.6654010416875,3.3862005286025645,
Sphenopholis,Poaceae,Poales,0.0,0.0,1.0,0.0,0.074314214,1.0,0.9609953703833334,0.7215099227419354,0.03468030404761905,1.7807017544210528,0.49689285714285714,4.6528267402125,
Spinacia,Amaranthaceae,Caryophyllales,0.0,0.0,0.0,0.0,0.041463415,0.0,1.0,0.9744318181818182,0.35317136391304343,2.4484126984285717,0.199,1.06,0
Spiraea,Rosaceae,Rosales,1.008403361,0.171428571,1.0,1.0,0.001060071,0.0,1.0,0.6875,1.0,2.1739697801,0.8256875,0.54875,52.11460507
Spiranthes,Orchidaceae,Asparagales,0.56980057,0.074074074,1.0,0.0,0.0,1.0,1.0,0.333333333,1.0,2.9197885448571426,0.6304592000547441,10.827903073333333,
Spirodela,Araceae,Alismatales,0.0,0.0,1.0,0.0,0.000248447,0.0,1.0,0.0,1.0,3.0,0.6304592000547441,0.28,35.8627865
Sporobolus,Poaceae,Poales,0.0,0.0,0.837209302,0.0,0.074314214,1.0,1.0,1.0,0.0,3.5,0.49689285714285714,4.6528267402125,
Spyridium,Rhamnaceae,Rosales,7.142857143,0.214285714,1.0,1.0,0.004444444,0.0,1.0,1.0,0.95833333325,1.7791666666666668,0.6304592000547441,0.8661904760000001,
Stachys,Lamiaceae,Lamiales,0.052246604,0.022727273,0.856321839,0.011363636,0.004320557,1.0,1.0,0.65,1.0,1.25,0.664,2.277777778,83.47368738
Stackhousia,Celastraceae,Celastrales,0.0,0.0,0.875,0.0,0.0,0.28760069469672456,1.0,0.75,1.0,1.59375,0.6304592000547441,0.9099999999999999,
Staehelina,Asteraceae,Asterales,0.0,0.0,1.0,1.0,0.00210989,0.015625,0.9667911996712328,0.761325295527027,1.0,2.58694816475,0.6654010416875,0.77,3.67328198
Stanleya,Brassicaceae,Brassicales,0.0,0.0,0.777777778,0.111111111,0.00485306,0.0,0.998958333325,0.90956349205,0.9974160206744186,2.9222222222222225,0.4929733334,0.8330963370185186,
Stauracanthus,Fabaceae,Fabales,0.0,0.0,1.0,1.0,0.096494845,0.7719298245789473,1.0,0.9291558728928572,1.0,2.075313283157895,0.5700679541176471,1.6492406904042554,
Stebbinsoseris,Asteraceae,Asterales,0.0,0.0,0.0,0.0,0.00210989,0.015625,0.9667911996712328,0.761325295527027,0.9507266543025209,2.58694816475,0.6654010416875,3.3862005286025645,
Stellaria,Caryophyllaceae,Caryophyllales,0.0683527,0.025974026,0.676923077,0.0,0.001818182,0.0,1.0,0.636363636,1.0,0.0,0.7345,1.1,25.97943667
Stemodia,Plantaginaceae,Lamiales,0.0,0.0,1.0,0.0,0.005925926,1.0,1.0,0.753702001625,1.0,1.5,0.6612222223333334,1.208066109923077,
Stenanthemum,Rhamnaceae,Rosales,0.0,0.0,1.0,0.0,0.004444444,0.0,1.0,1.0,0.95833333325,1.7791666666666668,0.6304592000547441,0.8661904760000001,
Stenogonum,Polygonaceae,Caryophyllales,0.0,0.0,0.0,0.0,0.002727273,0.0,1.0,0.743988801,0.9032738095,3.0,0.8,1.6491309523333333,
Stenogyne,Lamiaceae,Lamiales,0.526315789,0.05,1.0,0.0,0.004320557,0.9583333333749999,1.0,0.7129528985652174,0.9986772486666666,1.5795454545454546,0.664,1.1319000933529413,
Stenopetalum,Brassicaceae,Brassicales,0.0,0.0,0.166666667,0.0,0.00485306,0.0,0.998958333325,0.90956349205,1.0,2.9222222222222225,0.4929733334,0.8330963370185186,
Stenotus,Asteraceae,Asterales,0.0,0.0,1.0,0.0,0.00210989,0.015625,0.9667911996712328,0.761325295527027,0.9507266543025209,2.58694816475,0.6654010416875,3.3862005286025645,
Stephanomeria,Asteraceae,Asterales,0.432900433,0.045454545,0.636363636,0.136363636,0.00210989,0.015625,0.9667911996712328,0.761325295527027,0.9507266543025209,2.58694816475,0.6654010416875,3.09,1.830697168
Sternbergia,Amaryllidaceae,Asparagales,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5108695652499999,1.0,3.5,0.8200000000000001,21.29666667,10.83040065
Sticherus,Gleicheniaceae,Monilophyta,0.0,0.0,1.0,0.0,0.0,0.28760069469672456,0.9841325564285818,0.7694294731480881,0.8173756359705927,2.3942552466726874,0.6304592000547441,3.61002258814534,
Stillingia,Euphorbiaceae,Malpighiales,0.0,0.0,0.833333333,0.0,0.01239531,0.03333333333333333,0.980769231,0.744047619,0.7,2.2299770105714285,0.58,2.6397142856666664,
Stipa,Poaceae,Poales,0.101010101,0.05,0.965,0.0,0.074314214,1.0,1.0,0.928571429,0.0,2.0,0.49689285714285714,1.235,39.50637077
Stipagrostis,Poaceae,Poales,0.0,0.0,1.0,0.0,0.074314214,1.0,0.9609953703833334,0.7215099227419354,0.03468030404761905,1.7807017544210528,0.49689285714285714,4.6528267402125,
Streptanthus,Brassicaceae,Brassicales,0.0,0.0,0.314814815,0.037037037,0.00485306,0.0,0.998958333325,0.90956349205,0.9974160206744186,2.9222222222222225,0.9,0.69,
Streptopus,Liliaceae,Liliales,100.0,0.5,1.0,0.0,0.0,0.28760069469672456,1.0,0.5,1.0,2.3942552466726874,0.82,6.105,0
Strophostyles,Fabaceae,Fabales,0.0,0.0,0.0,0.0,0.096494845,0.7719298245789473,1.0,0.9291558728928572,1.0,2.075313283157895,0.5700679541176471,1.6492406904042554,
Stuartina,Asteraceae,Asterales,0.0,0.0,0.0,0.0,0.00210989,0.015625,0.9667911996712328,0.761325295527027,0.0,2.58694816475,0.6654010416875,3.3862005286025645,
Stutzia,Amaranthaceae,Caryophyllales,0.0,0.0,0.0,0.0,0.041463415,0.0,1.0,0.9744318181818182,0.35317136391304343,2.4484126984285717,0.199,1.3453542688666666,
Stylidium,Stylidiaceae,Asterales,0.0,0.0,0.5,0.0,0.0,0.28760069469672456,0.9841325564285818,0.7694294731480881,0.8173756359705927,2.3942552466726874,0.6304592000547441,1.53,
Stylocline,Asteraceae,Asterales,16.66666667,0.416666667,0.0,0.0,0.00210989,0.015625,0.9667911996712328,0.761325295527027,0.9507266543025209,2.58694816475,0.6654010416875,3.3862005286025645,
Suaeda,Amaranthaceae,Caryophyllales,0.158730159,0.027777778,0.375,0.291666667,0.041463415,0.0,1.0,0.75,0.333333333,0.0,0.199,1.06,
Succisa,Caprifoliaceae,Dipsacales,0.0,0.0,1.0,0.0,0.0,0.28760069469672456,1.0,1.0,1.0,0.5,0.6304592000547441,2.765,0
Succisella,Caprifoliaceae,Dipsacales,0.0,0.0,1.0,0.0,0.0,0.28760069469672456,1.0,0.5,1.0,3.0,0.6304592000547441,2.775,7.899210889
Succowia,Brassicaceae,Brassicales,0.0,0.0,0.0,0.0,0.00485306,0.0,0.998958333325,0.90956349205,0.9974160206744186,2.9222222222222225,0.4929733334,0.8330963370185186,
Swainsona,Fabaceae,Fabales,0.0,0.0,0.944444444,0.166666667,0.096494845,0.7719298245789473,1.0,0.9291558728928572,1.0,2.075313283157895,0.5700679541176471,1.6492406904042554,
Swertia,Gentianaceae,Gentianales,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5,1.0,2.9545454545,0.723,4.839333333333333,
Symphoricarpos,Caprifoliaceae,Dipsacales,0.833333333,0.0625,1.0,1.0,0.0,0.28760069469672456,1.0,0.5,1.0,2.25,0.6304592000547441,3.042229166625,
